age,income,account_balance,visits_last_month,avg_session_minutes,purchased,gender_Male,gender_Other,product_type_Plus,product_type_Premium
45.0,89576.78,16071.01,0.0,19.9,0,False,False,False,False
67.0,121433.38,28420.15,2.0,15.24,0,False,False,False,False
36.0,49847.14,17640.43,1.0,0.5,1,True,False,True,False
26.0,60709.84,9776.16,6.0,11.22,0,True,False,False,True
69.0,53203.29,14467.84,2.0,14.32,0,True,False,True,False
65.0,85686.57,7496.46,2.0,10.15,1,False,False,False,False
64.0,47038.01,17217.09,2.0,11.61,1,True,False,True,False
72.0,60312.86,22059.59,2.0,30.5,1,True,False,False,False
48.0,69407.97,8296.45,1.0,10.71,0,False,False,False,True
30.0,50426.43,13288.45,2.0,6.18,0,False,True,False,False
54.0,50853.5,24098.37,4.0,13.46,0,False,False,False,False
53.0,60487.54,10932.11,3.0,10.11,0,True,False,False,False
41.0,27991.2,16536.82,2.0,10.14,0,True,False,False,False
57.0,41090.44,6630.95,4.0,11.48,0,False,False,False,False
34.0,61739.32,8305.71,5.0,16.64,0,False,True,False,False
55.0,72964.61,10812.29,2.0,13.43,0,True,False,False,False
67.0,66284.8,32410.56,3.0,4.79,1,False,False,True,False
23.0,34520.63,11727.6,1.0,11.2,0,False,False,False,True
46.0,60724.27,10760.33,1.0,14.85,1,True,False,False,True
58.0,85968.75,10494.45,1.0,9.19,1,True,False,True,False
21.0,81117.31,13675.18,2.0,18.89,1,True,False,False,False
57.0,68425.04,20247.44,3.0,16.66,0,True,False,False,False
74.0,52252.6,16515.92,2.0,6.06,1,False,False,True,False
69.0,82624.33,31462.52,2.0,13.92,0,False,False,False,False
60.0,58421.42,16710.36,6.0,23.9,0,True,False,False,False
67.0,46615.03,26579.23,1.0,21.36,0,False,False,True,False
40.0,53956.28,17213.69,1.0,11.66,0,False,False,False,False
38.0,98966.91,19844.65,3.0,17.39,1,False,False,False,True
23.0,74403.6,3451.2,4.0,7.96,1,False,False,True,False
62.0,93184.94,13983.52,2.0,3.31,1,True,False,True,False
37.0,60413.27,14448.42,1.0,15.33,0,False,False,False,True
71.0,88762.99,13056.34,1.0,13.48,0,True,False,False,False
46.0,57969.92,0.0,6.0,15.08,0,False,False,False,False
73.0,66851.45,22045.0,4.0,11.85,0,True,False,True,False
26.0,119727.01,11902.8,1.0,13.96,1,False,False,False,True
28.0,85342.97,11495.43,2.0,8.92,0,False,False,False,False
39.0,59976.59,12958.63,1.0,14.84,0,True,False,True,False
19.0,68303.62,13175.37,0.0,17.0,0,False,False,False,True
48.0,76524.47,18256.79,2.0,11.65,0,True,False,False,False
58.0,94209.15,4831.74,1.0,16.88,1,False,False,True,False
59.0,60217.34,7551.66,3.0,1.37,1,False,False,True,False
31.0,35173.62,17325.07,2.0,7.28,0,False,False,False,False
28.0,64407.16,16164.66,2.0,20.67,0,False,False,True,False
52.0,70307.71,11986.76,2.0,22.57,1,False,False,False,True
57.0,72190.76,10408.7,4.0,13.5,1,True,False,False,False
76.0,96333.8,8324.6,0.0,11.38,0,True,False,False,False
73.0,76333.74,14533.16,2.0,4.39,1,False,False,True,False
41.0,86258.34,24445.86,5.0,14.18,0,False,True,False,False
28.0,47977.73,6535.59,3.0,16.67,1,True,False,False,True
33.0,87358.03,27186.54,2.0,3.11,1,False,False,False,False
72.0,111924.4,21751.85,5.0,15.35,1,True,False,False,True
46.0,85458.19,14836.05,4.0,14.94,0,False,False,False,True
79.0,75071.11,21264.6,3.0,14.65,0,True,False,False,True
58.0,73079.76,3272.77,3.0,5.23,0,False,False,False,True
54.0,105742.84,1147.4,3.0,15.25,1,True,False,True,False
24.0,51456.37,4681.74,3.0,3.01,0,False,False,False,False
54.0,67777.95,11722.03,2.0,20.93,1,True,False,True,False
41.0,79204.15,12396.72,2.0,12.81,0,True,False,True,False
70.0,84880.02,10878.86,5.0,5.02,1,False,False,False,False
26.0,61253.44,15795.38,2.0,20.07,0,True,False,True,False
29.0,76146.43,0.0,3.0,18.92,0,False,True,False,False
59.0,64441.57,18962.8,4.0,8.1,0,False,False,True,False
60.0,72409.42,3645.6,3.0,25.22,1,False,True,False,False
69.0,67358.17,9713.2,2.0,5.98,1,True,False,False,False
50.0,47168.13,11697.2,2.0,13.88,1,False,False,False,True
41.0,69577.73,5750.31,2.0,19.09,1,True,False,True,False
36.0,87543.03,4032.0,2.0,0.5,0,True,False,False,False
41.0,50659.63,6951.35,7.0,18.01,1,True,False,True,False
59.0,65178.17,14904.61,1.0,11.61,1,True,False,False,True
51.0,83295.6,19719.86,1.0,11.91,1,False,False,True,False
36.0,48602.7,19513.88,2.0,5.54,1,True,False,True,False
31.0,73652.77,7044.07,3.0,13.99,1,True,False,False,False
62.0,48797.4,14836.05,5.0,5.34,0,False,False,True,False
33.0,92692.61,7635.17,2.0,6.19,0,True,False,False,False
30.0,116256.43,18598.5,0.0,9.31,1,True,False,False,True
38.0,110445.11,0.0,1.0,4.64,0,False,False,True,False
70.0,65616.39,24906.71,4.0,21.44,1,False,False,False,False
46.0,84803.98,11121.56,1.0,4.03,0,False,False,False,True
54.0,72419.95,8731.8,3.0,7.47,0,False,False,True,False
23.0,72042.12,17715.63,2.0,10.1,0,False,False,False,False
39.0,100955.14,23260.95,6.0,12.02,0,True,False,False,False
64.0,43616.41,17740.67,4.0,16.75,0,False,True,False,False
65.0,91105.89,23421.96,3.0,16.91,0,False,False,True,False
53.0,69020.48,16074.87,1.0,10.18,1,False,False,False,False
72.0,98170.81,24837.11,2.0,9.7,0,True,False,False,False
36.0,73744.67,24961.28,0.0,12.21,0,True,False,True,False
28.0,56546.56,14204.17,2.0,16.93,0,False,False,False,False
22.0,75542.81,26513.65,1.0,16.18,1,True,False,False,False
30.0,84719.34,16317.87,0.0,8.9,1,False,False,False,False
65.0,70715.27,15695.15,3.0,0.5,1,True,False,False,False
74.0,79760.77,7628.21,4.0,24.86,0,False,False,True,False
26.0,59566.5,12689.76,1.0,17.71,1,False,False,False,False
49.0,27322.32,21220.66,1.0,13.58,0,False,False,False,True
26.0,88000.47,4498.82,2.0,14.04,1,True,False,False,False
70.0,83983.19,20196.99,2.0,8.87,0,False,False,False,False
26.0,72963.57,17788.93,2.0,5.99,0,True,False,False,False
57.0,71368.21,17220.49,3.0,10.01,1,False,False,False,True
23.0,90725.92,0.0,4.0,10.67,1,False,False,True,False
63.0,60857.87,14174.06,2.0,8.25,1,False,False,False,False
74.0,55869.32,20186.08,4.0,3.26,1,False,False,False,False
63.0,66229.0,8896.36,6.0,10.12,1,True,False,False,False
34.0,93781.94,15722.45,1.0,15.46,1,False,False,True,False
70.0,42257.74,0.0,3.0,9.03,0,False,True,True,False
36.0,93836.6,20371.14,2.0,12.08,1,False,False,True,False
64.0,57214.94,9700.54,1.0,0.5,0,False,False,False,False
69.0,47985.13,21970.86,2.0,10.75,0,True,False,False,False
48.0,95201.24,257.71,3.0,11.27,1,False,False,True,False
56.0,68062.2,20538.14,2.0,4.64,0,False,False,False,False
71.0,43995.31,13104.49,0.0,1.62,0,True,False,True,False
29.0,62825.34,21460.83,7.0,14.47,1,False,False,True,False
19.0,88621.05,7594.32,2.0,7.14,1,False,False,True,False
44.0,93841.48,10052.34,1.0,14.93,1,False,False,False,False
29.0,61458.03,32939.61,2.0,9.48,1,False,False,False,False
72.0,78126.42,8360.38,1.0,15.74,0,True,False,False,True
71.0,84281.69,9351.78,3.0,9.97,1,False,True,False,True
41.0,57107.47,12787.34,2.0,2.96,1,False,False,True,False
37.0,77100.72,6819.53,4.0,11.48,0,False,False,True,False
62.0,69362.44,24523.65,0.0,10.03,0,False,False,False,False
46.0,59279.51,28800.11,5.0,15.94,0,True,False,False,True
24.0,60157.04,9367.15,3.0,9.3,0,True,False,True,False
59.0,71340.69,1191.74,3.0,9.64,0,True,False,False,False
63.0,70597.07,24375.82,4.0,17.16,1,False,False,True,False
22.0,58690.2,23867.12,2.0,19.0,0,False,False,False,False
66.0,61481.1,21573.27,1.0,16.56,0,False,False,False,False
51.0,92266.74,24252.09,1.0,18.23,1,True,False,False,True
69.0,74276.54,8059.8,1.0,14.73,0,False,False,False,False
70.0,87701.89,13652.03,5.0,16.62,1,False,False,True,False
59.0,94036.44,3927.12,4.0,17.27,0,True,False,True,False
38.0,81776.85,3654.7,4.0,14.42,1,False,False,False,True
40.0,115417.73,22848.81,3.0,12.38,0,False,False,False,False
62.0,53493.92,9624.69,2.0,12.85,1,True,False,True,False
21.0,86168.19,33236.57,2.0,26.43,0,True,False,False,False
32.0,63637.12,15593.44,4.0,12.08,0,False,False,False,False
50.0,107115.67,9876.6,3.0,10.58,0,False,False,False,False
76.0,104008.8,21383.08,2.0,9.81,1,True,False,True,False
64.0,30915.78,29410.1,5.0,11.8,0,False,False,False,False
68.0,50622.68,18889.05,3.0,13.47,1,True,False,True,False
29.0,83286.26,5262.84,2.0,5.21,1,False,False,False,False
35.0,85797.34,17968.02,3.0,0.5,1,True,False,False,False
34.0,84731.28,26004.78,4.0,13.77,1,False,True,False,True
64.0,68582.69,11054.07,3.0,2.36,0,False,False,False,False
51.0,79102.42,8810.86,3.0,13.55,0,False,False,True,False
31.0,83060.43,23131.58,3.0,12.84,1,False,False,False,False
64.0,68442.57,16119.74,3.0,18.92,1,False,False,False,False
57.0,68425.04,6179.66,2.0,22.02,1,True,False,False,False
73.0,24810.06,11962.03,5.0,14.21,1,True,False,False,True
52.0,82675.87,8954.7,5.0,8.68,0,True,False,False,False
25.0,49318.95,17370.15,4.0,4.95,0,True,False,True,False
73.0,89173.56,15877.48,2.0,7.25,0,True,False,False,False
29.0,65426.31,24203.58,5.0,12.24,0,False,False,True,False
21.0,52224.25,20677.32,1.0,0.5,0,False,False,True,False
67.0,77478.04,2491.73,2.0,12.45,0,False,False,False,False
45.0,51773.33,18255.92,4.0,11.93,0,False,False,False,True
57.0,51744.64,22175.46,4.0,15.87,0,False,False,False,False
26.0,38654.11,18647.03,1.0,9.99,1,False,False,False,False
62.0,69465.84,23240.48,3.0,12.61,0,True,False,False,False
43.0,79936.47,10603.38,1.0,7.58,1,False,False,False,True
79.0,90460.52,7393.35,2.0,9.22,0,False,True,False,True
57.0,67165.44,22440.56,4.0,1.36,1,True,False,False,False
76.0,90957.1,6476.28,1.0,12.74,0,False,False,False,False
67.0,70359.22,0.0,1.0,21.29,0,False,False,True,False
70.0,68134.23,23202.4,6.0,12.98,0,False,False,False,False
23.0,81471.26,9206.52,1.0,14.2,1,False,False,False,True
66.0,91167.86,12551.47,2.0,6.11,0,False,False,False,False
55.0,63171.31,3816.17,3.0,20.59,0,True,False,False,False
42.0,65124.77,4395.78,6.0,7.4,0,False,False,False,False
37.0,66783.37,5747.29,1.0,16.81,0,False,False,False,False
57.0,71655.38,12114.8,1.0,12.64,1,True,False,False,False
30.0,51991.84,17959.99,1.0,6.25,0,False,False,False,False
29.0,90560.12,0.0,4.0,18.16,1,False,False,False,True
72.0,61991.81,21017.39,0.0,12.09,0,False,False,True,False
65.0,79248.87,5544.01,3.0,13.07,0,False,False,False,False
54.0,53490.55,6469.51,0.0,14.71,1,False,False,False,True
64.0,77176.08,20422.84,5.0,11.87,1,True,False,False,False
37.0,77831.86,14402.93,1.0,9.73,0,True,False,False,True
62.0,61586.37,2708.53,2.0,14.8,0,True,False,False,False
30.0,110417.79,29756.74,2.0,9.57,0,False,False,False,False
45.0,77420.8,8115.03,2.0,12.39,1,False,False,True,False
27.0,105538.58,16978.53,2.0,7.99,1,False,False,False,False
41.0,89182.78,16599.12,0.0,3.06,0,True,False,False,False
39.0,56754.5,26290.62,1.0,7.96,0,True,False,True,False
44.0,62356.26,11354.65,2.0,9.03,1,False,False,True,False
47.0,78722.04,23064.72,5.0,12.09,0,True,False,False,False
20.0,71223.45,9064.88,3.0,19.11,0,False,False,False,True
39.0,70989.22,23977.03,2.0,1.86,1,False,False,True,False
70.0,64275.9,8896.12,3.0,12.77,1,False,False,True,False
44.0,33830.47,12102.33,4.0,0.5,0,False,False,True,False
51.0,65491.35,30167.73,3.0,5.72,0,False,False,False,False
24.0,25637.57,17535.77,5.0,8.96,0,True,False,True,False
42.0,77436.39,15878.07,2.0,0.5,0,False,False,False,False
78.0,55478.84,32936.39,3.0,0.85,1,False,False,False,False
51.0,55691.67,17890.85,1.0,12.92,0,True,False,True,False
19.0,65613.92,8470.9,2.0,12.47,0,False,False,False,False
62.0,75453.45,20877.02,1.0,11.32,1,True,False,False,False
65.0,41359.88,5546.55,2.0,7.18,0,False,True,True,False
41.0,35027.98,24026.53,3.0,24.93,0,True,False,False,True
19.0,48678.68,24647.82,2.0,11.03,0,False,False,False,False
69.0,29165.45,10416.33,1.0,6.83,0,True,False,False,False
33.0,50663.01,9976.79,5.0,22.07,1,False,False,False,False
75.0,101817.66,16412.03,1.0,15.69,1,True,False,True,False
40.0,48868.28,15113.24,1.0,9.77,0,False,False,True,False
42.0,83028.1,7178.5,0.0,19.16,1,True,False,False,False
67.0,42567.3,19544.7,7.0,12.94,0,False,False,False,False
26.0,75982.4,0.0,1.0,15.86,0,False,False,True,False
19.0,63605.32,11537.12,2.0,13.41,0,True,False,True,False
65.0,68803.74,11768.47,3.0,5.83,1,False,False,True,False
75.0,81375.55,12813.88,2.0,17.83,0,True,False,True,False
79.0,105124.8,17457.79,2.0,12.96,1,False,False,False,True
25.0,73894.13,5175.82,4.0,5.94,0,False,False,False,False
27.0,72487.18,19708.12,5.0,7.42,0,True,False,False,True
38.0,50532.65,13558.77,4.0,17.73,0,False,False,False,False
62.0,81666.79,9798.27,3.0,9.78,0,True,False,False,False
74.0,65078.55,4065.39,5.0,12.28,1,True,False,False,False
69.0,86640.14,5535.13,2.0,15.93,1,False,True,False,False
41.0,69125.87,17882.6,5.0,12.77,0,True,False,False,True
75.0,104817.11,7289.21,5.0,2.84,1,True,False,False,True
33.0,30341.67,15513.59,6.0,15.82,0,True,False,False,False
25.0,64068.01,23495.86,6.0,17.63,0,False,False,False,False
44.0,87629.63,23261.14,6.0,17.2,1,False,True,False,False
23.0,62986.16,27483.18,2.0,21.7,0,True,False,False,True
60.0,54156.54,12629.65,0.0,14.19,1,False,False,False,False
79.0,64682.39,6318.81,5.0,16.66,0,False,False,False,False
24.0,42401.43,23164.2,5.0,21.54,0,False,False,False,True
25.0,72379.08,17476.83,4.0,10.26,1,True,False,True,False
29.0,118809.24,23991.61,6.0,22.42,0,False,False,False,False
28.0,92900.63,15088.45,4.0,22.41,1,False,True,False,True
51.0,47819.82,24565.17,5.0,16.7,0,True,False,True,False
53.0,52533.18,21771.1,1.0,23.04,0,True,False,False,False
76.0,61905.44,20731.37,2.0,17.11,0,False,False,False,True
45.0,90088.32,19028.18,6.0,6.72,1,True,False,False,False
75.0,53570.26,18181.59,5.0,18.82,0,True,False,False,False
64.0,56195.37,16864.29,3.0,13.96,1,False,False,False,True
71.0,87694.99,16807.25,1.0,14.48,0,True,False,False,False
29.0,87293.05,22921.56,2.0,12.93,1,False,False,True,False
46.0,62523.71,10904.16,1.0,20.16,0,True,False,True,False
74.0,47644.73,28885.48,1.0,15.31,1,False,False,False,False
64.0,39005.1,14150.06,4.0,7.83,1,True,False,False,True
31.0,56020.2,22883.06,1.0,14.91,0,False,False,True,False
70.0,25389.42,14278.07,6.0,16.38,1,False,False,False,False
65.0,84996.4,13026.67,1.0,7.65,0,False,False,True,False
27.0,57399.39,31257.93,3.0,9.39,0,False,False,False,False
22.0,79625.87,12525.24,2.0,9.7,0,False,False,False,True
34.0,107366.5,14836.05,4.0,8.36,1,True,False,True,False
47.0,93459.91,9287.34,2.0,14.09,1,False,False,False,False
27.0,46977.3,12462.18,5.0,18.11,0,True,False,True,False
20.0,87384.98,32241.53,2.0,23.35,1,False,False,True,False
24.0,93157.14,16654.05,3.0,19.17,0,False,False,True,False
37.0,55072.87,22477.71,3.0,18.13,1,True,False,False,False
42.0,50934.06,6987.2,3.0,18.86,0,False,False,False,False
37.0,67806.16,17820.87,4.0,20.01,0,False,False,False,True
45.0,37971.53,20371.83,4.0,9.74,0,True,False,False,True
62.0,99414.7,29413.02,2.0,16.16,1,False,False,False,False
33.0,21892.72,9429.84,2.0,13.93,0,False,False,False,False
46.0,47863.85,19827.92,4.0,11.22,0,True,False,False,False
63.0,64608.7,17420.67,2.0,9.27,1,True,False,False,False
21.0,65458.26,6826.28,1.0,8.97,1,False,False,False,True
76.0,73322.48,14844.35,2.0,10.39,0,True,False,True,False
79.0,75428.97,12892.2,2.0,4.59,0,False,False,True,False
35.0,65727.76,0.0,2.0,15.13,0,False,False,True,False
73.0,92737.73,19789.35,2.0,11.87,1,False,False,False,False
33.0,27212.48,19321.95,3.0,12.64,0,True,False,False,False
74.0,69996.71,11488.52,5.0,14.03,1,False,False,False,False
58.0,55708.31,4291.5,2.0,16.35,0,False,False,False,False
33.0,72650.27,26839.05,1.0,8.45,0,True,False,True,False
21.0,74415.2,17127.99,4.0,11.36,1,False,False,False,True
42.0,51763.42,23133.61,0.0,2.35,0,False,False,False,True
64.0,57181.02,26282.57,7.0,0.5,1,False,False,True,False
32.0,85851.73,10832.75,4.0,0.5,1,False,True,False,False
49.0,76981.13,21497.24,4.0,21.22,1,True,False,False,False
25.0,56395.03,13070.81,4.0,1.04,0,False,False,True,False
44.0,110797.82,14499.61,3.0,14.83,1,False,False,False,False
20.0,116183.55,14315.08,5.0,20.86,1,True,False,True,False
79.0,40750.75,14989.45,3.0,9.25,1,False,False,True,False
49.0,76035.9,23911.68,5.0,21.78,0,True,False,False,False
70.0,120179.89,15990.62,5.0,23.08,1,False,False,False,True
25.0,85677.97,13770.14,8.0,17.67,1,False,False,False,False
28.0,74421.2,12787.7,5.0,26.24,0,False,False,False,False
28.0,65838.86,17730.51,1.0,15.74,0,True,False,False,True
53.0,59176.11,7841.06,3.0,7.63,1,True,False,True,False
71.0,65749.71,10978.73,3.0,15.14,1,False,False,False,True
55.0,58985.41,14581.76,3.0,9.36,1,False,False,False,True
48.0,84898.17,10473.21,5.0,4.2,1,True,False,False,False
76.0,62036.93,14052.19,5.0,4.37,0,True,False,True,False
29.0,61176.97,10113.79,0.0,25.9,0,False,False,False,False
28.0,45956.79,31031.66,5.0,8.78,0,True,False,False,False
59.0,69008.2,25632.49,4.0,11.89,0,False,False,False,False
70.0,52117.57,18599.62,2.0,8.06,0,True,False,False,False
34.0,66385.0,14571.05,4.0,12.87,1,False,False,True,False
34.0,90836.31,32526.11,2.0,10.62,1,False,False,True,False
50.0,77318.5,17583.62,1.0,9.59,0,False,False,False,True
66.0,80094.51,14305.24,2.0,4.79,0,False,False,False,False
35.0,77121.82,17425.01,3.0,3.58,0,False,False,True,False
69.0,71183.51,17447.55,1.0,7.6,0,True,False,False,False
50.0,67453.44,26282.54,3.0,13.83,1,False,False,False,False
61.0,63843.88,14848.28,6.0,24.53,0,True,False,True,False
56.0,85182.34,31794.6,3.0,18.4,1,True,False,False,False
47.0,48315.2,7943.83,4.0,23.02,0,False,False,False,True
51.0,96814.45,20552.4,3.0,15.0,1,False,False,False,False
79.0,70681.56,6985.39,3.0,11.57,0,False,False,False,False
42.0,55025.99,29536.81,3.0,4.14,0,True,False,False,True
76.0,60217.08,12355.48,1.0,12.11,1,False,False,False,True
67.0,56460.19,14534.49,3.0,0.5,1,False,False,False,False
29.0,73204.13,22393.9,8.0,12.08,1,True,False,False,False
72.0,55643.14,25042.73,1.0,21.87,0,True,False,True,False
41.0,92842.62,6104.99,5.0,14.08,0,False,False,False,False
29.0,54367.22,12230.73,4.0,18.88,0,True,False,False,False
33.0,24549.56,3840.61,4.0,9.82,0,True,False,True,False
26.0,55380.03,16098.44,4.0,3.86,1,True,False,True,False
39.0,29829.58,14189.02,1.0,9.25,0,True,False,False,False
25.0,69202.62,12208.53,4.0,9.74,0,False,False,False,False
51.0,91183.16,9524.31,3.0,19.36,1,True,False,False,False
78.0,82955.2,11912.75,2.0,23.98,0,False,False,True,False
77.0,43248.21,9028.84,2.0,7.69,0,False,False,False,False
76.0,54754.89,19231.69,5.0,9.98,0,False,False,False,True
33.0,105572.67,27127.6,4.0,11.26,0,False,False,False,False
32.0,76370.23,0.0,3.0,10.04,1,False,False,True,False
60.0,70082.37,14072.26,0.0,4.68,1,True,False,True,False
78.0,91121.25,11654.63,0.0,12.7,1,False,False,False,True
69.0,119054.82,18938.95,4.0,14.32,1,True,False,True,False
30.0,95931.47,7385.86,4.0,14.46,1,False,False,False,True
63.0,72788.31,13828.51,3.0,4.91,1,False,False,True,False
49.0,77093.76,6683.26,2.0,11.47,1,True,False,False,False
45.0,82341.6,20573.58,4.0,1.71,1,True,False,False,False
48.0,57746.03,15794.2,4.0,17.64,0,False,False,True,False
51.0,48825.61,13708.2,9.0,6.04,1,False,False,True,False
74.0,71048.98,17961.5,2.0,10.51,0,True,False,True,False
67.0,51055.78,13028.13,4.0,9.47,1,False,False,True,False
20.0,68770.75,2569.43,3.0,8.66,0,False,False,False,False
65.0,71922.46,19765.84,2.0,5.81,1,False,False,True,False
37.0,116820.75,17306.16,3.0,1.56,0,True,False,True,False
38.0,52979.0,13767.36,3.0,22.57,0,False,False,False,False
55.0,67564.22,22879.4,3.0,13.71,1,False,False,False,False
79.0,66713.94,24747.96,2.0,13.77,1,False,False,True,False
22.0,78746.21,6261.74,3.0,24.77,1,False,False,True,False
49.0,90934.49,8751.39,4.0,11.57,1,False,False,False,False
32.0,60190.33,27378.28,4.0,15.49,0,True,False,True,False
74.0,53572.96,26350.81,3.0,12.31,1,True,False,True,False
46.0,37185.79,9092.85,3.0,19.3,1,False,False,False,False
71.0,51475.91,5554.32,6.0,15.19,0,True,False,False,False
72.0,80728.82,9899.46,2.0,12.08,1,True,False,True,False
24.0,70912.94,11015.07,3.0,10.65,0,False,False,False,True
65.0,49691.32,2327.47,6.0,13.87,1,True,False,True,False
67.0,62544.65,15249.34,2.0,19.17,1,False,False,False,False
69.0,70629.46,4758.57,2.0,0.5,0,True,False,True,False
79.0,80073.58,5316.88,2.0,11.42,1,False,False,True,False
65.0,58132.11,22328.85,1.0,9.68,0,False,False,False,True
69.0,64991.2,9534.49,2.0,10.39,0,False,False,False,False
61.0,33631.31,14428.23,2.0,0.5,0,False,False,True,False
36.0,46972.28,20032.77,2.0,16.58,0,False,False,False,False
70.0,102354.31,21505.79,2.0,7.12,1,False,False,False,True
61.0,26237.19,12303.84,2.0,10.83,1,True,False,True,False
60.0,63243.95,15352.94,2.0,9.17,0,True,False,False,False
78.0,74383.96,8396.75,2.0,2.18,1,False,False,True,False
63.0,62513.02,28979.04,8.0,9.52,1,True,False,True,False
39.0,53836.85,20199.6,4.0,1.14,0,False,False,False,False
36.0,68778.43,6174.08,1.0,6.54,0,True,False,False,False
38.0,69900.69,15032.46,3.0,10.31,0,False,False,False,False
28.0,68357.65,20708.41,2.0,12.17,0,True,False,True,False
23.0,32445.76,18835.29,2.0,12.53,0,False,False,False,False
64.0,67051.93,29633.36,1.0,11.37,0,False,False,False,False
66.0,52897.75,25978.55,2.0,25.02,1,True,False,False,False
28.0,59045.28,10685.55,5.0,14.81,1,False,False,True,False
42.0,74539.5,14286.56,2.0,4.87,1,False,False,True,False
75.0,82814.58,4747.67,0.0,8.53,0,False,False,True,False
69.0,87935.55,16995.62,4.0,8.25,1,False,False,False,False
54.0,60071.74,16208.17,2.0,11.13,1,True,False,False,False
